Median Household Income,Total Population,Labor Force Participation,Rent Growth Rate,Income Growth Rate
39375.0,599.0,15.0,0.004408523144746601,-0.25355450236966826
33750.0,88.0,0.0,0.04113614103819785,0.0
39773.0,440.0,16.0,0.07800312012480504,0.08164042315955511
32422.0,968.0,55.0,,
24773.0,1183.0,59.0,0.046908315565032055,-0.0019338463397928773
44881.0,6577.0,159.0,0.16312849162011167,-0.042538666666666614
38542.0,533.0,13.0,0.07942238267148016,0.04682492259221038
35000.0,201.0,8.0,0.05786618444846292,0.75
61667.0,586.0,37.0,-0.05875152998776012,0.022449554822343343
33991.0,2588.0,10.0,0.1906040268456375,-0.13938120315981362
94350.0,30200.0,791.0,,
37173.0,3982.0,85.0,0.08629441624365475,-0.15365875870861978
50417.0,80.0,1.0,0.0,-0.016253658536585336
45307.0,15036.0,657.0,0.16772823779193202,0.16127130590798422
40417.0,177.0,6.0,-0.13273001508295623,0.06593348629902152
50865.0,4505.0,278.0,,
46420.0,820.0,42.0,0.11494252873563227,0.012233149436315705
71630.0,41598.0,874.0,0.06773618538324411,0.07902506628103168
50786.0,2346.0,45.0,0.09090909090909083,0.0707794809083051
24750.0,573.0,6.0,-0.013333333333333308,-0.07476635514018692
55143.0,1136.0,16.0,0.19819819819819817,0.20312875002727293
48380.0,718.0,12.0,0.012499999999999956,0.007916666666666572
39375.0,36.0,0.0,0.0,0.0
38929.0,1221.0,88.0,0.04185022026431717,0.03810666666666673
23750.0,80.0,9.0,1.7000000000000002,-0.14926388938639534
67125.0,97.0,0.0,0.0,4.7534070455129855
45978.0,377.0,9.0,-0.005813953488372103,0.01467570013020536
22613.0,8742.0,588.0,0.05245346869712342,-0.0394613881573358
37794.0,1005.0,83.0,,
32324.0,20200.0,1283.0,0.018844221105527748,-0.021966717095310173
39375.0,260.0,14.0,0.08058608058608052,0.0
104643.0,7950.0,170.0,-0.3111373011196229,-0.013192885837686963
37952.0,6535.0,329.0,0.02547770700636942,0.028871960311220857
36694.0,7947.0,579.0,0.033622559652928485,0.03357557320714322
34844.0,242.0,10.0,0.07728706624605675,0.23258693268244368
19286.0,942.0,46.0,-0.0019723865877712132,-0.008788610782751727
35263.0,4737.0,168.0,0.032258064516129004,0.12506779823246017
36159.0,22448.0,2384.0,,
45417.0,680.0,6.0,-0.009735744089012566,0.13987049493022785
16991.0,377.0,52.0,0.02131438721136769,0.017364229686845034
36250.0,1229.0,90.0,0.4933035714285714,0.08299474187380507
57500.0,157.0,4.0,,
48230.0,6982.0,406.0,-0.01736111111111116,0.0035581264695478954
40304.0,6278.0,238.0,0.15372670807453415,0.18370583570736287
51250.0,147.0,10.0,0.0,-0.196078431372549
18929.0,724.0,22.0,0.027397260273972712,-0.07460278660474207
55208.0,21331.0,475.0,0.02257336343115135,0.07511051391404266
49167.0,175.0,11.0,-0.008883248730964466,-0.16311489361702125
52969.0,1835.0,52.0,-0.14080164439876675,-0.035875500546050265
36856.0,2081.0,44.0,0.0072727272727273196,-0.16503930586076432
48625.0,1670.0,68.0,,
23194.0,1788.0,154.0,0.0117056856187292,-0.1262713779853839
35795.0,3647.0,62.0,0.005424954792043302,0.00039126910930376013
29037.0,4219.0,75.0,-0.07442748091603058,-0.1179526123936816
26333.0,557.0,44.0,0.0,0.05993398808565442
39375.0,116.0,5.0,0.0,-0.5039370078740157
61250.0,73.0,1.0,0.09333333333333327,0.2457542660727723
94520.0,24947.0,488.0,0.14888718342287022,0.05511090273824282
67705.0,19521.0,743.0,0.06401384083044981,0.16644269864240924
36442.0,10095.0,115.0,0.07047872340425543,-0.04271303982347374
76111.0,140.0,0.0,0.0,0.9329777777777777
22634.0,1856.0,87.0,0.028753993610223683,-0.05010911532650664
21133.0,985.0,38.0,0.138036809815951,-0.147965971858243
73833.0,3273.0,148.0,0.04730983302411884,0.16885399021641057
27364.0,1257.0,66.0,-0.012411347517730542,0.035573720859824354
46136.0,700.0,12.0,0.16129032258064524,0.1717079365079366
26158.0,6553.0,446.0,-0.014657980456026065,-0.07270729199900738
32745.0,3471.0,87.0,0.07939508506616266,0.1559642743672114
31389.0,603.0,35.0,-0.025688073394495414,0.07773390557939908
30152.0,10628.0,516.0,,
53482.0,980.0,24.0,0.004566210045662045,0.3675812514383614
43750.0,3517.0,48.0,-0.003284072249589487,0.034034507208697606
26042.0,306.0,13.0,-0.037707390648567096,-0.16665600000000003
14120.0,878.0,8.0,0.055762081784386686,0.004053189219938913
36375.0,1951.0,67.0,-0.0662557781201849,0.303763440860215
39375.0,0.0,0.0,0.0,0.0
61607.0,371.0,17.0,0.020408163265306145,0.08489768604937842
17059.0,970.0,92.0,0.049645390070921946,-0.1636925188743995
109553.0,77338.0,2733.0,,
29034.0,7130.0,192.0,-0.02588996763754048,-0.022029102667744493
36042.0,344.0,37.0,0.0,0.017646892735127206
152908.0,2527.0,32.0,0.009749303621169991,0.10656959661895171
84069.0,8074.0,224.0,-0.013123359580052507,0.006247980178821555
24598.0,1644.0,98.0,0.018018018018018056,-0.20998201438848918
26029.0,945.0,38.0,-0.04187817258883253,-0.03147906976744186
41000.0,273.0,0.0,0.0,0.06571012684549804
26667.0,181.0,9.0,0.41402714932126705,0.2110904219083518
32123.0,5013.0,355.0,-0.0028368794326241176,-0.050345887778631804
55635.0,6257.0,206.0,-0.0014662756598240456,-0.011320017059994303
48750.0,1275.0,17.0,0.06528189910979232,0.13867283301800848
40139.0,56.0,0.0,,
23584.0,4363.0,231.0,0.010752688172043001,-0.07466551575312907
48000.0,542.0,9.0,,
23977.0,840.0,5.0,0.12045889101338436,0.1169756824746111
51250.0,414.0,0.0,0.14169570267131237,0.06217616580310881
32750.0,647.0,48.0,0.014010507880910739,-0.1863354037267081
110000.0,3144.0,38.0,0.05443886097152428,0.015706516218986222
30833.0,563.0,48.0,0.08717105263157898,0.009065322686215405
25343.0,3389.0,105.0,-0.029154518950437303,-0.006780059570465569
39375.0,0.0,0.0,0.0,0.0
25938.0,2089.0,114.0,0.11003861003860993,0.34819897084048024
40955.0,10048.0,587.0,-0.10986775178026453,-0.054397266283392254
25893.0,2842.0,98.0,,
83701.0,4160.0,170.0,-0.026655896607431395,-0.0029304203842900334
35673.0,485.0,6.0,,
39643.0,641.0,30.0,-0.1072902338376891,-0.038957575757575746
45938.0,887.0,70.0,0.02499999999999991,-0.04078010482136518
86607.0,1946.0,58.0,-0.061833688699360345,-0.04920462404900705
25341.0,554.0,21.0,-0.10526315789473684,-0.02751554225189956
29924.0,18571.0,1280.0,0.025036818851251752,0.13879057731095634
35909.0,202.0,0.0,0.0,-0.08802539682539678
41250.0,494.0,16.0,,
28491.0,16200.0,477.0,-0.013513513513513487,-0.012340971331507578
41114.0,3545.0,231.0,,
68504.0,26793.0,798.0,0.007136485280999194,7.299376633240762e-05
31607.0,431.0,1.0,-0.11056105610561051,0.02050238925481085
34375.0,3362.0,14.0,-0.14201183431952658,0.18628567484556724
72000.0,2172.0,68.0,0.3040650406504064,0.0176678445229681
61333.0,52922.0,2485.0,0.008620689655172376,0.05461079491720677
14564.0,1346.0,66.0,-0.30478087649402386,-0.06790399999999996
36250.0,499.0,0.0,0.0,-0.012772678994525943
48000.0,1317.0,47.0,-0.014102564102564052,0.030418822317154426
39375.0,98.0,0.0,0.30744849445324873,0.125
26848.0,4217.0,195.0,0.05330490405117261,-0.04114285714285715
60656.0,27761.0,1438.0,-0.011328527291452062,0.0019822915290075294
33102.0,2359.0,47.0,0.03565640194489461,-0.021895222054782337
37188.0,300.0,4.0,-0.025263157894736876,-0.07030000000000003
45000.0,224.0,20.0,0.025132275132275117,0.21805976613252498
66881.0,14558.0,627.0,0.07378472222222232,0.18089201214775064
37192.0,3372.0,115.0,-0.057366362451108266,0.06366184293313504
79713.0,10809.0,449.0,0.045739910313901344,0.031122666770150076
36042.0,190.0,5.0,0.0,-0.019265306122449033
29333.0,127.0,0.0,,
33216.0,5209.0,352.0,0.14689265536723162,-0.0008122010648858868
28472.0,995.0,62.0,0.036951501154734334,-0.09116445352400404
33166.0,10210.0,414.0,0.04854368932038833,0.18780889621087304
31250.0,377.0,21.0,,
40621.0,10409.0,484.0,-0.005110732538330498,0.1622936278577356
73947.0,1705.0,26.0,0.10666666666666669,0.08361542181386561
58750.0,566.0,7.0,0.08806262230919759,0.14634146341463405
22917.0,234.0,7.0,0.3999999999999999,-0.017828826126087494
31809.0,2744.0,107.0,-0.02910958904109584,-0.10944061817570971
63931.0,16500.0,611.0,0.013875123885034757,0.002839215686274432
25031.0,1854.0,68.0,0.012259194395796813,0.008582480457732355
30888.0,11669.0,521.0,,
55528.0,14462.0,846.0,-0.06540447504302926,-0.0218432919954904
36395.0,9205.0,618.0,-0.004005340453938633,-0.027157787816417644
49125.0,943.0,24.0,0.002587322121604174,-0.07839936965330929
70814.0,12702.0,471.0,-0.08365910867865523,0.02364913700887561
102708.0,3117.0,72.0,0.030541012216404928,0.018211378889869234
27500.0,1897.0,39.0,-0.030172413793103425,-0.021526418786692814
39375.0,29.0,0.0,0.0,0.20412844036697253
31740.0,2587.0,118.0,,
31387.0,4669.0,269.0,-0.044642857142857095,-0.12678054751836187
36806.0,1754.0,101.0,0.0049261083743843415,-0.010538200978547185
54433.0,5149.0,160.0,0.032258064516129004,0.29908594066967376
65319.0,39910.0,1588.0,0.004319654427645814,0.02976462612917974
48750.0,297.0,8.0,0.0641562064156207,0.040000000000000036
20676.0,922.0,10.0,0.007042253521126751,0.46430594900849864
44688.0,375.0,19.0,0.027210884353741527,0.13493333333333335
30269.0,3744.0,303.0,0.005025125628140614,0.14231262736810324
35470.0,14501.0,493.0,0.04225352112676051,0.10708823621211638
43954.0,2564.0,117.0,0.20077220077220082,0.006503320357224673
26588.0,3566.0,166.0,-0.017341040462427793,0.017099575379671883
50096.0,363.0,25.0,-0.13313609467455623,0.8292558241437231
39375.0,47.0,0.0,0.0,0.6314481044126787
20781.0,1470.0,110.0,-0.054545454545454564,0.020828216338360184
106755.0,2539.0,17.0,0.0866449511400651,0.23550447885563508
22259.0,4442.0,253.0,0.14726840855106893,-0.10093707084578718
65417.0,348.0,7.0,-0.15311653116531165,-0.06963150484263225
54564.0,2606.0,70.0,0.0021505376344086446,0.07068011459518853
26442.0,1093.0,12.0,-0.02256699576868826,-0.0011710044195972769
31300.0,2343.0,50.0,0.015544041450777257,0.03525831844942773
39375.0,142.0,13.0,-0.40785907859078596,0.33100091268634
71685.0,15360.0,437.0,,
51597.0,383.0,21.0,-0.03939745075318657,-0.3722076215505913
103125.0,719.0,4.0,-0.5458461538461539,0.13116588239165483
50625.0,226.0,6.0,0.06802721088435382,0.23980603923297328
32083.0,225.0,6.0,-0.07407407407407407,-0.26667428571428575
61786.0,230.0,0.0,0.0,0.11829864253393674
86250.0,122.0,1.0,-0.25303643724696356,0.05343511450381677
34112.0,11556.0,221.0,-0.03793626707132014,0.02512321192451017
57465.0,4517.0,143.0,,
33715.0,36277.0,2065.0,,
106088.0,24002.0,389.0,0.09492988133764824,0.14025301217768882
28750.0,2090.0,49.0,-0.014376996805111841,-0.11081557541830334
24659.0,1446.0,109.0,0.09624796084828713,-0.28034437472639717
67750.0,217.0,1.0,0.07361963190184051,-0.07248956122937911
27763.0,2033.0,45.0,0.15229357798165144,-0.12968652037617556
39375.0,36.0,0.0,0.0,0.0
33929.0,572.0,35.0,0.06598984771573613,0.00530370370370381
57125.0,1545.0,6.0,0.03213844252163156,0.0711004443777774
56098.0,2033.0,108.0,,
19847.0,2626.0,50.0,0.003883495145631022,0.18638292784984167
41250.0,338.0,11.0,0.08883553421368551,-0.04806960053538878
35441.0,978.0,32.0,-0.032928942807625705,0.4922526315789473
48750.0,155.0,1.0,0.3027027027027027,0.8025513033832501
105775.0,3705.0,61.0,0.0,0.03814973304020097
49500.0,685.0,26.0,-0.10576923076923073,0.10510805500982312
28333.0,2509.0,96.0,0.025817555938037806,-0.0779719483224316
31250.0,266.0,8.0,0.08000000000000007,0.05261385071409319
20500.0,147.0,0.0,1.510204081632653,0.042779388575207244
40476.0,4789.0,210.0,0.10354223433242504,-0.10417634951198462
55545.0,11909.0,609.0,,
45341.0,9765.0,210.0,0.009411764705882453,0.07624201856203561
60125.0,1414.0,57.0,0.05787348586810226,0.07552367493694434
103374.0,37867.0,621.0,0.11199469847581178,0.025861384566528978
70536.0,661.0,12.0,0.11788617886178865,0.050283655206301514
38125.0,901.0,6.0,-0.05548387096774199,0.4352671008545721
53360.0,13692.0,772.0,,
50000.0,209.0,11.0,-0.10162601626016265,0.3793103448275863
58929.0,144.0,2.0,,
29609.0,928.0,51.0,0.008210180623973828,-0.06321384503432781
27768.0,1271.0,5.0,-0.007067137809187329,0.3172675521821633
44438.0,8176.0,164.0,0.09345794392523366,0.17083838330610734
25833.0,786.0,30.0,-0.02277904328018221,-0.014007633587786228
26334.0,3313.0,150.0,,
55030.0,10698.0,318.0,0.06594488188976388,0.17971144982528342
45938.0,202.0,8.0,-0.023897058823529438,0.050011428571428596
23224.0,231.0,11.0,,
24950.0,524.0,54.0,,
22286.0,1224.0,31.0,0.02188782489740082,-0.060534524913582355
24184.0,191.0,11.0,0.0,-0.3858031746031746
50093.0,16562.0,452.0,0.048532731376975224,-0.05748099646270788
21929.0,4509.0,235.0,,
60724.0,410.0,15.0,0.1628175519630486,-0.08685714285714285
81875.0,129.0,1.0,0.13563218390804588,0.14912280701754388
41030.0,31173.0,780.0,0.09692132269099196,0.10870916313129952
59286.0,176.0,4.0,,
55521.0,342.0,11.0,0.4165067178502879,0.20045405405405403
36667.0,800.0,15.0,-0.05148205928237126,0.08642962962962963
22969.0,360.0,13.0,-0.004210526315789442,-0.24069421487603304
39375.0,194.0,0.0,0.0,0.0
22667.0,1152.0,104.0,0.021484375,0.36911089635177574
30833.0,477.0,1.0,-0.025974025974025983,-0.024488246274559478
39375.0,567.0,0.0,0.0,-0.35370297419736063
20214.0,4008.0,220.0,0.04844961240310086,-0.027284538761368604
28661.0,697.0,11.0,,
23221.0,903.0,28.0,0.0639853747714807,-0.1371507134363853
37350.0,708.0,19.0,-0.25425790754257904,0.024916305361945
41250.0,152.0,5.0,0.0,-0.2666666666666667
49149.0,2215.0,92.0,0.1402157164869029,0.1741560954633412
51667.0,515.0,15.0,0.12469135802469133,-0.05864883576868418
33506.0,2808.0,50.0,0.07934336525307795,0.1874822795576978
46250.0,10263.0,501.0,0.14790286975717448,0.10084973698617095
42214.0,1542.0,51.0,0.005479452054794498,0.019932832395080924
47378.0,6994.0,449.0,0.01871345029239757,0.03150377740523824
43571.0,833.0,39.0,0.017931034482758568,-0.0476284153005464
30400.0,1095.0,51.0,-0.06527415143603132,0.0003948927208108355
29976.0,2010.0,41.0,-0.03287197231833905,-0.03493126428640414
90259.0,32591.0,910.0,0.01797603195739006,-0.0393379809483263
57920.0,15013.0,231.0,0.017102615694164935,0.034803115843636157
106710.0,51458.0,490.0,0.0689440993788819,0.09034618056974697
64500.0,398.0,22.0,-0.13414634146341464,0.10798089806575728
39375.0,401.0,15.0,-0.021630615640598982,-0.055007559939520445
26069.0,921.0,79.0,0.0,-0.33793015873015875
60074.0,3245.0,0.0,-0.008230452674897082,0.19905790303586746
18750.0,500.0,54.0,,
31250.0,695.0,21.0,0.03875968992248069,0.19047619047619047
25000.0,499.0,25.0,0.04133858267716528,0.030927835051546282
75313.0,1202.0,17.0,0.048603929679420954,0.0711106054356947
36400.0,1161.0,48.0,0.08037383177570101,-0.04913664742300361
77488.0,107865.0,4666.0,0.0870535714285714,0.11402159380076782
32382.0,2654.0,256.0,,
74318.0,6893.0,75.0,0.033717105263157965,0.07352516322875147
50417.0,207.0,6.0,-0.021582733812949617,0.24103384615384615
34750.0,2424.0,141.0,,
42795.0,72520.0,3863.0,-0.01754385964912286,-0.04178142003089946
31068.0,2396.0,115.0,-0.00952380952380949,-0.05135877862595417
32378.0,18539.0,518.0,0.08481012658227849,0.0044050130289117195
39375.0,1196.0,20.0,0.0,-0.3337112494923514
31917.0,2328.0,66.0,0.03690036900368998,-0.04725373134328359
44973.0,1843.0,129.0,0.05789473684210522,0.04790642402777445
40125.0,314.0,3.0,0.11812080536912761,0.23461538461538467
51042.0,1941.0,16.0,-0.1333333333333333,0.16136518771331065
48157.0,3185.0,170.0,0.04166666666666674,0.01569189884630795
20390.0,9623.0,997.0,0.0033222591362125353,-0.1731884351810551
54893.0,7604.0,130.0,0.058008658008658065,-0.00934832433993249
26750.0,31001.0,1854.0,-0.007792207792207795,0.07563633439221529
142989.0,943.0,0.0,0.0,-0.046740000000000004
30367.0,13638.0,204.0,0.04944178628389162,0.109053723384829
60000.0,191.0,3.0,-0.0021762785636560977,0.05110102832717267
39641.0,4419.0,114.0,-0.04658901830282858,0.1039293770363976
32710.0,7612.0,817.0,,
21146.0,801.0,24.0,,
30714.0,196.0,0.0,-0.09737417943107218,-0.2199619047619048
33278.0,2579.0,101.0,0.03201707577374591,0.12665470426922165
53977.0,1780.0,44.0,-0.052554744525547425,-0.022899243329350893
31900.0,1798.0,33.0,-0.18168168168168164,-0.20904515137239343
50083.0,664.0,81.0,,
30755.0,9159.0,495.0,0.06751592356687897,-0.003563907338409167
40996.0,26397.0,1345.0,0.06865284974093266,0.12170296596256969
46875.0,242.0,7.0,0.04873294346978563,0.039264810216388835
45481.0,567.0,3.0,0.12397660818713452,0.1576897622562745
25512.0,14109.0,604.0,0.04179566563467496,0.05539237992801893
19125.0,1040.0,65.0,-0.02052785923753664,-0.06134969325153372
39375.0,0.0,0.0,0.0,0.0
24761.0,408.0,27.0,-0.051490514905149,-0.13874782608695657
26385.0,2605.0,44.0,-0.10924369747899154,0.04193815898590225
44258.0,2297.0,113.0,0.019736842105263053,-0.07691986818504148
48684.0,11917.0,236.0,,
39375.0,9.0,0.0,0.0,-0.40189570580104206
31458.0,665.0,31.0,0.02865761689291091,-0.17174376662015223
38583.0,726.0,20.0,0.014477766287487093,0.06753915112611364
30268.0,9028.0,180.0,-0.05222734254992323,0.16129527317372627
26963.0,14188.0,357.0,0.0321489001692048,0.07499401961566066
17857.0,666.0,13.0,-0.16710182767624016,0.06507216986758912
58044.0,19395.0,940.0,0.07434944237918217,-0.03816262614545873
34896.0,4227.0,136.0,0.07080924855491322,0.20994417669290244
51439.0,54665.0,1879.0,0.023214285714285632,0.03156522611049839
44896.0,127.0,1.0,0.0,0.1402158730158729
29167.0,938.0,2.0,0.07073954983922826,0.09374882813964835
55060.0,12521.0,764.0,0.0719656283566057,0.03451515322323062
33232.0,1526.0,67.0,0.03209242618741981,0.02020015963652
107019.0,625.0,44.0,-0.06861989205859675,-0.009954206947592414
34024.0,4959.0,300.0,-0.022759601706970112,0.05917878155838485
68468.0,6175.0,518.0,-0.16503391107761867,-0.1461991221069433
48783.0,647.0,21.0,0.08865248226950362,0.03793617021276585
35000.0,6556.0,284.0,0.0269396551724137,0.060381131275184075
32656.0,647.0,21.0,0.2634989200863931,0.3906822246827357
39023.0,34515.0,3439.0,,
26071.0,362.0,10.0,,
67031.0,151.0,0.0,0.08363636363636373,0.7023746031746032
73215.0,28574.0,1103.0,0.06432748538011701,0.04718519366096463
27875.0,2065.0,43.0,-0.09012131715771232,0.16763707954593055
28015.0,2957.0,35.0,,
34375.0,84.0,1.0,,
43500.0,217.0,6.0,0.0,-0.2228256985635675
34130.0,2645.0,172.0,0.036818851251841034,-0.11458738682647163
65685.0,35476.0,1086.0,0.0,0.03571428571428581
30000.0,378.0,16.0,-0.16023166023166024,-0.02701650828657609
97670.0,8783.0,196.0,0.02483069977426644,0.004277459024821573
29531.0,166.0,2.0,,
30625.0,269.0,10.0,-0.026479750778816147,0.2894736842105263
40321.0,37906.0,807.0,0.026151930261519407,-0.009458065150100725
31719.0,345.0,7.0,-0.23384615384615381,-0.013682017475667774
55170.0,17853.0,925.0,0.019088016967126142,0.08810129578131476
39375.0,1612.0,10.0,0.015855039637599155,0.3076616518880144
77632.0,2355.0,37.0,-0.020000000000000018,0.03611563409230434
21531.0,3903.0,116.0,0.1212121212121211,-0.12215109878908958
34375.0,391.0,10.0,-0.04888888888888887,0.17855795933760765
23269.0,495.0,23.0,0.03163444639718804,0.03417777777777786
63750.0,593.0,13.0,0.03426395939086291,0.18604651162790709
28333.0,598.0,31.0,0.022759601706970223,-0.09334399999999998
23580.0,18879.0,794.0,,
42447.0,3105.0,135.0,0.10574712643678152,-0.10547500632217821
24661.0,9744.0,921.0,,
41875.0,173.0,0.0,0.0,-0.3431372549019608
69164.0,492204.0,16818.0,0.09372453137734316,0.07767338225899434
21458.0,843.0,68.0,-0.08571428571428574,-0.008181187889993113
28229.0,678.0,34.0,-0.14516129032258063,-0.10264479623625156
62657.0,33433.0,1056.0,0.05441570026761822,-0.017237593324549882
25000.0,989.0,91.0,0.09111111111111114,0.04896571980027686
31875.0,54.0,2.0,0.3550135501355014,-0.4967078774098811
65409.0,16876.0,501.0,0.06639004149377592,0.12317123428806931
24531.0,750.0,39.0,0.4808184143222507,-0.12880886426592797
47250.0,4247.0,41.0,0.01669195751138086,0.13647296517221474
30966.0,359.0,23.0,0.019099590723056004,-0.21356190476190473
42500.0,2869.0,211.0,,
42813.0,403.0,0.0,0.07424960505529232,0.08731428571428568
85703.0,7896.0,32.0,0.02570694087403602,0.13365256154181937
57591.0,598.0,5.0,-0.481029810298103,0.08455584640590574
43913.0,967.0,68.0,-0.08004926108374388,0.07337879787832113
43750.0,197.0,6.0,,
45274.0,3592.0,170.0,0.01734104046242768,0.005619599742342496
47375.0,385.0,8.0,0.08358662613981771,0.04191866986298365
22894.0,1393.0,91.0,-0.01806451612903226,0.15672999191592574
51042.0,412.0,8.0,,
32923.0,2565.0,77.0,-0.02961918194640334,-0.04910030904312157
119568.0,66566.0,2054.0,0.008959338387318994,0.05066694785680381
42847.0,4231.0,272.0,0.035060975609756184,0.12385573770491809
43661.0,1070.0,67.0,0.09117647058823519,0.1107973337403958
57816.0,9057.0,248.0,0.07778915046059365,0.17924451333931635
20751.0,28527.0,1165.0,,
48988.0,18054.0,478.0,0.028237585199610615,-0.025289002964643204
63125.0,428.0,13.0,0.08470588235294119,0.19881874810088118
43125.0,615.0,13.0,0.0024630541871921707,0.2660364618501012
41875.0,428.0,17.0,-0.019607843137254943,-0.0049426134068388805
32083.0,1638.0,74.0,,
41310.0,2877.0,24.0,0.0857946554149085,-0.014245830052258546
41667.0,493.0,32.0,0.03498190591073591,-0.02533333333333332
60500.0,622.0,17.0,0.0607621009268795,0.18627450980392157
39375.0,2642.0,124.0,0.0,0.0
34000.0,2709.0,95.0,0.08763693270735518,-0.06849315068493156
33990.0,7710.0,741.0,,
46000.0,251.0,3.0,0.15780445969125223,-0.08652223126874115
52233.0,12848.0,917.0,0.0350701402805611,-0.05134398837631671
26859.0,1615.0,58.0,,
32481.0,5290.0,95.0,0.022408963585434094,0.09729401033748863
31563.0,393.0,7.0,0.2777777777777777,0.0033377837116155273
58438.0,155.0,4.0,0.006191950464396356,0.30587709497206705
34306.0,581.0,11.0,,
35203.0,15368.0,1555.0,0.012453300124533051,-0.09394383960054564
21278.0,3109.0,7.0,-0.20398009950248752,0.027327153341058397
39933.0,9753.0,271.0,0.17582417582417587,0.10654511194857008
56195.0,1449.0,73.0,,
39375.0,198.0,7.0,0.039548022598870025,1.423076923076923
51000.0,234.0,6.0,,
39375.0,25.0,0.0,0.0,0.0
31154.0,293.0,25.0,0.8088235294117647,-0.021913851563481135
95211.0,1302.0,0.0,0.0,0.4908399098083427
30461.0,2550.0,157.0,0.20825147347740658,0.27836998489172404
21250.0,739.0,1.0,0.15172413793103456,0.08280254777070062
46810.0,729.0,29.0,0.06344827586206891,0.08688585492709211
23775.0,2478.0,62.0,0.0217821782178218,0.09436133486766396
29861.0,3513.0,132.0,-0.025684931506849362,-0.09564190314667309
72000.0,551.0,17.0,0.029363784665579207,-0.007963845793491187
52750.0,657.0,31.0,0.3977272727272727,0.28699343694342105
55163.0,76967.0,2449.0,0.02164502164502169,0.06535468046891602
49789.0,10203.0,278.0,0.18024032042723626,0.176127371081662
46609.0,4673.0,163.0,0.06334231805929913,-0.017289000400598775
32031.0,555.0,4.0,-0.014018691588784993,0.056675353808596896
30726.0,6582.0,626.0,0.005479452054794498,0.00919661039216968
49315.0,9902.0,176.0,0.047308319738988525,0.1309223501353025
68241.0,1356.0,8.0,0.1589403973509933,0.12330864197530866
39375.0,192.0,1.0,0.06024096385542177,0.36956521739130443
39375.0,0.0,0.0,0.0,0.0
78913.0,2131.0,38.0,0.07899999999999996,0.0695282111055393
22536.0,3964.0,458.0,0.0,0.006610684295158098
26533.0,2587.0,85.0,0.03354297693920327,-0.13282347942608752
47188.0,482.0,21.0,0.26628075253256145,0.18643300731652124
54919.0,39589.0,2152.0,0.00932642487046631,-0.011038680400489831
33942.0,445.0,7.0,0.010856453558504287,0.024664150943396246
56675.0,2529.0,23.0,0.1334149326805385,0.10786402642844584
23926.0,1209.0,37.0,,
34447.0,3994.0,90.0,-0.07462686567164178,0.0038467142648987984
85677.0,874.0,48.0,0.045060658578856216,0.02300895522388058
36458.0,339.0,15.0,0.08240887480190184,0.12178461538461538
52141.0,15185.0,171.0,0.04844290657439454,0.06907651931436076
43889.0,149.0,2.0,0.0,0.0859044461488978
26535.0,5459.0,136.0,-0.03308823529411764,-0.015508477720476366
28667.0,2051.0,117.0,0.07099391480730222,0.01569586167800452
48758.0,12193.0,466.0,0.0016528925619834212,0.0015200065730014423
27378.0,7418.0,207.0,0.034755134281200695,0.01493975903614464
36747.0,4697.0,127.0,-0.1059063136456212,0.025965323728955436
43456.0,1625.0,53.0,0.07292954264524099,0.19057534246575347
27080.0,3673.0,318.0,0.14566929133858264,0.20451917089226934
87652.0,34560.0,1271.0,0.025929127052722656,-0.040471160056486655
36436.0,11680.0,118.0,0.06782334384858046,0.06812851782363971
54344.0,2002.0,139.0,0.026639344262294973,-0.07650477517588283
66563.0,463.0,10.0,0.1376564277588168,0.16607396247569328
46250.0,364.0,8.0,0.17827868852459017,0.26493996663293484
26222.0,15794.0,1020.0,-0.00421940928270037,-0.020653594771241846
39375.0,25.0,0.0,0.0,0.0
33929.0,245.0,8.0,,
39375.0,252.0,22.0,-0.42411924119241196,0.0
23889.0,615.0,32.0,0.4052197802197801,-0.03478787878787881
25977.0,421.0,13.0,0.0,-0.027260812581913485
30673.0,2379.0,85.0,0.042049934296977565,0.11928915486790248
59184.0,10429.0,265.0,0.2865595942519019,0.09131140286177897
36053.0,17278.0,581.0,0.03910614525139655,0.11844268652086232
47250.0,743.0,47.0,0.30126182965299675,0.2193548387096773
25487.0,4408.0,307.0,0.13645621181262735,0.17657649339857806
77813.0,154.0,4.0,-0.11591836734693872,1.2451022822354942
31790.0,9899.0,361.0,0.02857142857142847,-0.04287348708375982
27386.0,283.0,29.0,0.15227272727272734,-0.31535
46898.0,2315.0,94.0,,
93994.0,4386.0,206.0,-0.032418952618453845,0.015174588774044429
33026.0,4095.0,260.0,0.012376237623762387,-0.020581257413997633
52266.0,749.0,11.0,0.10969116080937158,-0.016169411764705877
33424.0,3624.0,73.0,-0.025000000000000022,0.2571084699864601
27292.0,518.0,7.0,-0.1586638830897703,-0.09605193428722836
35702.0,5308.0,152.0,0.11375661375661372,0.48442892187435027
134464.0,4815.0,212.0,0.041478809738503264,0.0805702438161977
54970.0,10549.0,672.0,0.05359056806002149,-0.017129166070662283
33958.0,2630.0,102.0,0.12583892617449655,0.3521541769530938
43000.0,292.0,16.0,-0.045053868756121496,0.031991744066047545
30617.0,1989.0,56.0,-0.012841091492776902,0.10275896844835031
22121.0,3828.0,243.0,0.31565656565656575,0.06689495514613686
65119.0,155.0,0.0,0.008130081300812941,0.653815873015873
21447.0,2860.0,22.0,0.0,-0.007910074937552025
